objectid,id,cod_setor,st_areashape,st_lengthshape
550,330455705090222,090222,5773.018939545,307.748510778497
551,330455705090223,090223,4412.692192455,352.024173884574
552,330455705090224,090224,4653.60694266,278.595300074106
553,330455705090225,090225,7095.51112954,337.570804953443
554,330455705090226,090226,11331.938381715,655.012158000009
555,330455705090227,090227,11907.73032486,644.49813491974
556,330455705090228,090228,6337.17328244,341.045577000865
557,330455705090229,090229,10052.707226445,430.950123038321
558,330455705090230,090230,3966.322139855,348.581970195248
559,330455705090231,090231,3572.150069775,280.252290900598
560,330455705090232,090232,5208.8179494,303.774488435546
561,330455705090233,090233,5909.57344303,314.656892892642
562,330455705090234,090234,43890.322189215,1787.83527437548
563,330455705090235,090235,67926.002568055,1353.45422586785
564,330455705090236,090236,6415.60268678,462.686456399533
565,330455705090237,090237,7840.996774125,556.086315765407
566,330455705090238,090238,1070.27460597,134.023929538693
567,330455705090239,090239,1535.721522,193.390579771281
568,330455705090240,090240,9111.012917375,434.809268789699
569,330455705090241,090241,4317.478634855,354.840242820992
570,330455705090242,090242,19015.70392478,739.812329943852
571,330455705090243,090243,3033.349800085,293.752266220988
572,330455705090244,090244,6673.67848445,444.744506268238
573,330455705090245,090245,4680.01345577,374.770519077383
574,330455705090246,090246,1888.89385401,190.351296940265
575,330455705090247,090247,6383.786894775,400.858456500542
576,330455705090248,090248,7686.84660275,376.678016989514
577,330455705090249,090249,4731.86921837,288.82656219748
578,330455705090250,090250,18413.9962412,670.269259532999
579,330455705090251,090251,3008.390076355,252.486142385577
580,330455705090252,090252,12591.335864975,572.016372313801
581,330455705090253,090253,3550.666001945,330.026689457539
582,330455705090254,090254,3793.302603405,268.984858007686
583,330455705090255,090255,7401.640631785,574.958957272117
584,330455705090256,090256,7075.2289097,499.466352300114
585,330455705090257,090257,10100.91498218,445.362427419925
586,330455705090258,090258,7097.41061182,429.050619965949
587,330455705090259,090259,9873.36659607,405.40436112148
588,330455705090260,090260,5262.934814695,330.040527099065
589,330455705090261,090261,4599.25350469,284.536603205931
590,330455705090262,090262,10258.720902885,499.855187693684
591,330455705090263,090263,4860.95704975,319.597367784471
592,330455705090264,090264,4743.1287321,278.028744791848
593,330455705090265,090265,21368.861000725,618.196627452663
594,330455705090266,090266,6085.018635835,335.33496233004
595,330455705090267,090267,5713.5251816,332.858695794062
596,330455705090268,090268,4455.62003204,338.167474634379
597,330455705090269,090269,5161.2691239,394.918317031907
598,330455705090270,090270,7730.402750215,458.809637309251
599,330455705090271,090271,6177.32361584,377.661942796136
600,330455705090272,090272,5124.653379035,428.277063348519
601,330455705090273,090273,8930.08419452,461.238212413932
602,330455705090274,090274,4708.64025284,329.892121735582
603,330455705090275,090275,8082.661138995,384.182077876692
604,330455705090276,090276,9904.4479983,447.244735523187
605,330455705090277,090277,5657.63636705,332.50627957155
606,330455705090278,090278,772578.046130455,6881.91071236769
607,330455705090279,090279,4089.71053694,296.465204001215
608,330455705090280,090280,3497.20905232,280.119319953966
609,330455705090281,090281,3783.108676655,267.01182747974
610,330455705090282,090282,3453.089849245,246.67837729944
611,330455705090283,090283,7193.34274806,353.097746318411
612,330455705090284,090284,28544.83615969,1523.24531528448
613,330455705090285,090285,62150.441422325,1678.35960142216
614,330455705090286,090286,11552.07296406,656.638809944283
615,330455705090287,090287,18746.01227998,1100.88294540224
616,330455705090288,090288,456212.33336291,4397.32869809454
617,330455705090289,090289,80336.229925205,1385.60448134819
618,330455705090290,090290,17701.155198875,982.016475051985
619,330455705090291,090291,298537.665465425,2665.90887052587
620,330455705090292,090292,15711.25123363,788.070650410192
621,330455705090293,090293,33889.11350383,1102.91776980479
622,330455705090294,090294,9261.439692375,433.46493962293
623,330455705090295,090295,7619.121336355,372.565756969759
624,330455705090296,090296,4060.12966356,307.240160709876
625,330455705090297,090297,6142.346180475,524.386790990471
626,330455705090298,090298,3714.94817529,298.31310319611
627,330455705090299,090299,6330.980989095,455.675317107419
628,330455705090300,090300,9574.62304701,437.377046680997
629,330455705090301,090301,11633.889868585,548.917580560167
630,330455705090302,090302,5505.99482383,361.686275166457
631,330455705090303,090303,28079.56087918,703.275746561814
632,330455705090304,090304,34485.06348111,1919.47636792952
633,330455705090305,090305,24351.48882547,1275.38163885485
634,330455705090306,090306,95905.265468045,3777.94162701956
635,330455705090307,090307,12610.398601115,467.987643335266
636,330455705090308,090308,2092.429317775,202.150692581701
637,330455705090309,090309,6974.723592955,336.840353881235
638,330455705090310,090310,4892.60669853,312.981957285419
639,330455705090311,090311,10887.62449573,591.492734880302
640,330455705090312,090312,9318.681234485,697.67803415363
641,330455705090313,090313,12899.566363575,895.673084619735
642,330455705090314,090314,33694.54496094,1969.0433536356
643,330455705090315,090315,3720.4261749,302.278069337116
644,330455705090316,090316,3612.77783233,313.684515745191
645,330455705090317,090317,11639.63675131,595.844764838719
646,330455705090318,090318,2317.580468945,221.86524359631
647,330455705090319,090319,7945.598143485,394.744267422364
648,330455705090320,090320,4954.99910041,364.5835135896
649,330455705090321,090321,3467.81261367,309.3372296192
650,330455705090322,090322,3862.398915355,318.965805618146
651,330455705090323,090323,4987.290760925,416.535424543352
652,330455705090324,090324,9076.394842565,551.461033769776
653,330455705090325,090325,4767.00362295,300.90286652157
654,330455705090326,090326,5589.18295534,370.749942920523
655,330455705090327,090327,9040.251564455,426.709835053718
656,330455705090328,090328,15034.814533935,740.324845452432
657,330455705090329,090329,34964.98743375,1964.44844175675
658,330455705090330,090330,19826.89886119,649.605219631912
659,330455705090331,090331,7523.26965688,423.84307222999
660,330455705090332,090332,14628.490707995,562.652894023734
661,330455705090333,090333,8719.90322194,415.676098014594
662,330455705090334,090334,10016.99758215,444.99867807785
663,330455705090335,090335,5744.15554679,365.522833592345
664,330455705090336,090336,4424.41502304,321.757743813719
665,330455705090337,090337,3637.38651487,354.348837985612
666,330455705090338,090338,9606.119805325,526.694237668382
667,330455705090339,090339,6447.230845135,329.362996408293
668,330455705090340,090340,8541.60132745,388.417581242453
669,330455705090341,090341,5461.610958245,321.755697282449
670,330455705090342,090342,6089.78679889,405.310513616681
671,330455705090343,090343,9431.92396748,542.921848967604
672,330455705090344,090344,6761.918141105,436.88248203431
673,330455705090345,090345,8547.872606565,443.590108213551
674,330455705090346,090346,5228.31311705,356.806905631447
675,330455705090347,090347,20734.523079185,786.579818033192
676,330455705090348,090348,23591.87180338,692.5520607371
677,330455705090349,090349,30748.333150005,1055.3387384402
678,330455705090350,090350,32164.271685005,1409.00154203353
679,330455705090351,090351,22347.18113651,765.276792233316
680,330455705090352,090352,6160.34357385,390.419184400147
681,330455705090353,090353,8632.727848985,399.627769681841
682,330455705090354,090354,9838.65336085,448.952036037026
683,330455705090355,090355,17681.80926911,752.674338255266
684,330455705090356,090356,18590.58927951,649.717518891876
685,330455705090357,090357,5084.26273545,302.384226701549
686,330455705090358,090358,11806.649104365,468.411559179161
687,330455705090359,090359,6225.55317446,426.374529845873
688,330455705090360,090360,7303.65466268,451.892052775087
689,330455705090361,090361,7699.767737785,452.011481729233
690,330455705090362,090362,13440.620937715,536.927128465707
691,330455705090363,090363,38997.73022838,1171.75426611403
692,330455705090364,090364,15270.181231145,545.610097357612
693,330455705090365,090365,22490.62273988,705.916605805229
694,330455705090366,090366,17077.783045675,685.254623356001
695,330455705090367,090367,19734.314202635,752.453776207394
696,330455705090368,090368,9176.83047049,543.450462397291
697,330455705090369,090369,4907.81697425,349.106048779033
698,330455705090370,090370,4759.82815784,349.791704589538
699,330455705090371,090371,10323.0417827,478.454201749038
700,330455705090372,090372,19205.96665305,559.775369387381
701,330455705090373,090373,6084.838057875,352.808373281022
702,330455705090374,090374,36050.21747871,1036.15421832324
703,330455705090375,090375,11737.735431295,446.71413612626
704,330455705090376,090376,14755.649704375,553.173948597623
705,330455705090377,090377,9716.742345245,541.973552586329
706,330455705090378,090378,14253.133400135,593.009097701707
707,330455705090379,090379,9347.83791256,441.203134479835
708,330455705090380,090380,9021.880692795,570.874846596173
709,330455705090381,090381,8961.025908065,567.98864945627
710,330455705090382,090382,8980.254002605,389.468011236488
711,330455705090383,090383,10532.802717595,527.580766761908
712,330455705090384,090384,3693.672073215,294.192530344008
713,330455705090385,090385,5104.25929592,342.508281132714
714,330455705090386,090386,18352.862771105,921.49396620984
715,330455705090387,090387,32420.458160565,1083.98537082784
716,330455705090388,090388,44175.93530627,1169.16688743018
717,330455705090389,090389,5555.204471165,313.76580554618
718,330455705090390,090390,93934.708437045,3156.33479792497
719,330455705090391,090391,10330.35958911,524.128217231807
720,330455705090392,090392,21935.39606029,901.01063959605
721,330455705090393,090393,29676.83455188,833.090769849971
722,330455705090394,090394,7468.553583535,460.940862246011
723,330455705090395,090395,9663.62661909,474.394812005214
724,330455705090396,090396,13343.474358375,718.575531555328
725,330455705090397,090397,12703.5472482,802.911479963815
726,330455705090398,090398,198766.665877415,2025.88686373053
727,330455705090399,090399,74765.72820908,1987.64099882475
728,330455705090400,090400,87854.77167255,2405.70393605543
729,330455705090401,090401,14317.074123515,559.23633257894
730,330455705090402,090402,14238.551773295,556.311585090367
731,330455705090403,090403,9824.01469458,787.955687864172
732,330455705090404,090404,21636.676667045,1001.10056237979
733,330455705090405,090405,3709.8264623,271.916615483494
734,330455705090406,090406,23965.764645935,793.902998065158
735,330455705090407,090407,9790.449407545,632.091910922168
736,330455705090408,090408,7640.313342895,481.559371572785
737,330455705090409,090409,21046.643081845,861.973020040664
738,330455705090410,090410,6800.897305135,328.16933857124
739,330455705090411,090411,32178.086298685,1446.55418853653
740,330455705090412,090412,20432.597469185,874.501748904859
741,330455705090413,090413,14321.482434465,880.653500340317
742,330455705090414,090414,8518.36165763,410.078257535781
743,330455705090415,090415,15141.622005225,564.787196433489
744,330455705090416,090416,24292.349697495,655.154661304945
745,330455705090417,090417,25156.09164111,645.628107368336
746,330455705090418,090418,16627.64581653,571.547451718824
747,330455705090419,090419,144084.209496395,1856.03668781292
748,330455705090420,090420,43704.67800744,1448.30482841036
749,330455705090421,090421,5461.34362223,301.207416459542
750,330455705090422,090422,4722.4975963,280.918020184286
751,330455705090423,090423,18343.299546495,988.415749659434
752,330455705090424,090424,45011.294008625,1209.79581580507
753,330455705090425,090425,216454.2987703,4527.05586094402
754,330455705090426,090426,18803.70593354,569.111608025089
755,330455705090427,090427,23411.82257852,621.549153653403
756,330455705090428,090428,19016.63616671,687.966599450898
757,330455705090429,090429,27633.15038842,1065.33263676855
758,330455705090430,090430,25304.37418994,1015.4998688303
759,330455705090431,090431,26960.228627575,789.805124675767
760,330455705090432,090432,20439.559077075,607.99359082127
761,330455705090433,090433,44437.992817205,1098.85854606563
762,330455705090434,090434,34887.13272706,1084.32476368708
763,330455705090435,090435,1544.555115495,173.251373874953
764,330455705090436,090436,6395.364628645,407.581166670379
765,330455705090437,090437,44136.721553865,1179.5811870277
